SME_No,Company_Name,Company Address,City,Country_Name,Tel_Number,Email_address,Website,Legal_structure,LOB_Description,Sector
1,HEALTHCARE INTERNATIONAL NIGERIA LTD.,"308A, Murtala Mohammed Way, Yaba",Lagos,Nigeria,234(0)8052099099,info@healthcare-ng.com,www.healthcare-ng.com,Private limited co,Subject Is Into Healthcare Management Services.,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agriculture
294,MOLAJ CONSULTANTS,"Opic Estate, Isheri 15B Niyi Ayeye Street Off Channels Television Avenue",Lagos,Nigeria,234(0)8033347135,molajconsultants@gmail.com,www.molajconsultants.com (Not Working),Partnership,"Urban And Regional Development Consultancy, Rural Development Studies, Ecological System Studies, Estate Agency, Feasibility Studies On Land Development.",Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,AFRITECH MULTI CONCEPTS LTD,"27B, Royal Palm Drive Osborne Foreshore, Phase Ii",Lagos,Nigeria,234(0)8186018983,info@afritech-ng.com,www.afritech-ng.com,Private Limited Liability Company,"Project Management And Finance, And Capacity And Development",Financial Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,HAROLDPATT TRAVEL NETWORK LTD,"2, Okalanwon Street Ago Okota",Lagos,Nigeria,234(0)8033939680,l.obasi@haroldpatt.com,www.haroldpatt.com,Private Limited Liability Company,"Operates Travel Agencies  ; Engaged In Travels, Freight Forwarding And Logistics Provider",Transport/storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,TOWNSEND NIGERIA LIMITED,237B Muri Okunola Street,Lagos,Nigeria,234(0)8171441370,toluwanimi.osinowo@gmail.com, ,Private Limited Liability Company,Beverage & Drinks,Wholesale/retail trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,O. T. OTIS ENGINEERING,No. 30 Olu Agabi Close Cadastral Zone Co2 Gwarinpa,Lagos,Nigeria,234(0)8037079061, , ,Legal structure not ascertained,"Management Consulting, Engineering, And Assets Valuation In Industrial And Infrastructure Sectors",Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,VIVID SPROUT LIMITED,206 Muri Okunola Street,Lagos,Nigeria,234(0)8136396947,info@vividsprout.com,www.vividsprout.com,Private Limited Liability Company,"Engineering Service, Consultancy Service, Information Systems/Information Technology Services, Petroleum Products, Supply of Vessels",Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,OFSERV NIGERIA LTD,"24B Ayinde Akinmade Street Off Emma Abimbola Cole Street, Lekki Phase 1, Lekki",Lagos,Nigeria,234(1)3423922,pepco@ofserv.com,www.ofserv.com,Private limited co,"Engaged Into Drilling Support Serviceengaged Into Facilities Mainteance, Technical And Support Service",Mining & Quarrying ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,YUDALA LIMITED,Redemption Crescent,Lagos,Nigeria,234(0)8145400058,ask@yudala.com; yudala.gbagada@yudala.com,www.yudala.com,Private limited co,"Online And Retail Chain, Operates As Online Shopping Platform, Products: Mobile Phones, Computers, Hardware & Tech, Phones & Tablets, Computers, Electronics, Kitchen Appliances, Games & Consoles, Inks, Toners, Consumer Lifestyle, Personal Care",Wholesale/retail trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,MEDIA  AWARENESS AND INFORMATION FOR ALL NETWORK,Ota Ado-Odo Ota Local Government Quarters commercial line,Ogun,Nigeria,234(0)8033469696,lioso@ymail.com, ,Non-profit Organization,Creating and Improving Media And Communication Awareness,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,STREET PROJECT FOUNDATION,"51 Hughes Avenue, Alagomeji Yaba",Lagos,Nigeria,234(0)8037128799,info@streetproject.org.ng,www.streetproject.org.ng,Non-profit Organization,Provides Social Service,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,MAMAMONI LIMITED,Extension Nepa Bus Stop By Fagbems Petrol Station,Lagos,Nigeria,234(0)8178932982,enquiry@mamamoni.org,www.mamamoni.org,Limited liablity company,Social Enterprise That Empowers Low-Income Rural And Urban Slum Women With Free Vocational Skills And Mobile Loans,Financial Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,INTERNATIONAL PRESS CENTRE.,House 11 Dideolu Court Dideolu Estate 2nd Gate Bus Stop Ijaiye Road,Lagos,Nigeria,234(0)8023186845,admin@ipcng.org,www.ipcng.org,Non-profit Organization,"Engaged In Media Capacity Development Organisation; Engaged As Media Resource Center, Engaged In Training Of Media Reporting",Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,RETINK MEDIA,Mbanugo Street Surulere,Lagos,Nigeria,234(0)7067446722, , ,Partnership,Media company,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,HILLTOP TECHNOLOGIES LIMITED,34 Mcneil Road Off Montgomery Road,Lagos,Nigeria,234(0)7069359788,kolapo@kalkingbookz.com, ,Private limited co,"Publish Audio Books Online, Educational Technology Company To The Educational Institue Who Approach, Generate Own Educational Audio Books And Publish",Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,AREEDI LIMITED,"Garnet Building Capital Square KM 14, Lekki-Epe Ex",Lagos,Nigeria,234(0)7037553682,hello@areedi.com,www.areediangle.com,Corporation,Engaged In Business Consulting,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,GREEN TRANSCENDS,Elega Housing Estate,Ogun,Nigeria,234(0)8102270466,gtgreentranscends@yahoo.com, ,Proprietorship,Provide Energy Services - Renewable Energy Like Solar To Power Loads,Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,NIGERDOCK NIGERIA PLC - FZE,Snake Island Integrated Free Zone Snake Island,Lagos,Nigeria,234(1)19084000,info@nigerdock.com; nd@nigerdock.com,www.nigerdock.com, ,"Energy Services Company ( Engineering, Procurement And Construction (Epc)",Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,LOGAM OIL LIMITED,7B Etim Inyang Crescent,Lagos,Nigeria,234(0)8035540554,info@logamoil.com,www.logamoil.com,Private limited co,We Offer Environmental Services To The Oil Majors,Petroleum downstream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,MRI INVESTMENTS LTD,Lindev Plaza No 16 Amodu Ojikutu Street,Lagos,Nigeria,234(80)23164112,idris.asunmo@mriinvestmentsltd.com,www.mriinvestmentsltd.com,Private limited co,Manufacturer Wooden Pallets,Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,SHOWORLD PETROLEUM COMPANY,Jakande Estate Oke Afa,Lagos,Nigeria,234(0)8056153812,showorld@yahoo.com, ,Private limited co,Petroleum Distributor,Petroleum downstream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,NOBLE DRILLING WEST AFRICA LIMITED,ST Nicholas Building Catholic Mission Street,Lagos,Nigeria,234(81)45464570,borija@noblecorp.com,www.noblecorp.com (Global Website),Private limited co,Oil Drilling Services,Petroleum downstream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,AGRIC INTERNATIONAL TECHNOLOGY & TRADE (NIGERIA) LTD.,"5, Agoro Odiyan Street Victoria Island, , Falomo",Lagos,Nigeria,234(1)4618661,info@agrited.com,www.agrited.net,Private limited co,"Our core farming operation is poultry breeding, producing and distributing millions broiler and layer day old chicks to commercial farms nation-wide, which help those farms to keep up with the ever-increasing pace of local and global food consumption.",Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,ISON IT SOLUTIONS LIMITED,"Camac Building Olosa Street, Plot 1649 Victoria Island",Lagos,Nigeria,234(0)8028364677,"marketing@isontechnologies.com, chhavi.sood@isontechnologies",www.isontechnologies.com, ,Provides It Solutions,Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,G. ELIAS AND COMPANY,Ncr Building No. 6 Broad Street,Lagos,Nigeria,234(1)4607890,gelias@gelias.com,www.gelias.com,Partnership,"Business Law Firm - Corporate (Including Foreign Investment And Mergers And Acquisitions), Banking (Including Project Finance), Capital Markets, Litigation And Arbitration, Tax And Intellectual Property",Financial Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,N.U.E OFFSHORE RESOURCES LIMITED,"18B, Onikepo Akande Street",Lagos,Nigeria,234(0)7033715446,info@nueoffshore.com,www.nueoffshore.com,Limited liablity company,"Offshore Vessel And Marine Operations, Petroleum Product Haulage, Personal Protective Equipments, Gas Detection, Drilling And Production Chemicals. Pipes, Valves Flanges And Bolts",Transport/storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,AMERICAN AIRSEA CARGO LIMITED,"5A Banana Close Off Latif Salami Street, Ajao Estate",Lagos,Nigeria,234(70)8008000,contact@shoptomydoor.com,www.shoptomydoor.com,Private limited co,Freight Forwarding And Customs Clearing,Transport/storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,AMPARO ENGINEERING LIMITED,"Sio Towers 25, Boyle Street",Lagos,Nigeria,234(1)2770516,info@amparoengineering.com,www.amparoengineering.com,Private limited co,"Engineering, Procurement, Installation, Inspection & Construction, Manpower Services",Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,MAXSERVE GLOBAL CONSULTING LIMITED,"3, Amusa Oloyede Street Off Tokunbo Ali, Off Toyin Street",Lagos,Nigeria,234(0)8129922504,info@maxserveglobal.com; s.ogunremi@maxserveglobal.com,www.maxserveglobal.com,Private limited co,"Engineering,Procurement, Installation, Construction, And Commissioning Fire Safety And Security Services",Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,JMR INFOTECH NIGERIA LTD,"Maiyaki Usman Street, Eti - Osa L.G.A, 1 Lekki Peninsula Residential Scheme I",Lagos,Nigeria,234(1)2809356,asma.kb@jmrinfotech.com,www.jmrinfotech.com (Group Website),Private limited co,JMR Infotech is a leading provider of information technology and related services.,Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,FCMB GROUP PLC,44 Marina Plaza,Lagos,Nigeria,234(1)4485420, ,www.fcmbgroup.com,Public limited co,"Provision Of Comprehensive Banking & Financial Services; Micro-Lending, Asset Management, Stock-Broking, Trusteeship And Custodial Services, Foreign Exchange, Personal Banking, Corporate And Commercial Banking, Investment Banking",Financial Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,GOCAN INTERGRATED SERVICES LIMITED,"109, Port Hacourt Exprss Road",Abia,Nigeria,234(0)7036470654,chijekok@yahoo.com, ,Private limited co,Service Provider That Works As An Agency That Runs Activations And Promotions For Our Client,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,ONE MEI ENERGY NIGERIA LIMITED,16 Prince Bode Adebowale Off Chief Collins Off Fola Osibo,Lagos,Nigeria,234(0)9029469051,info@onemeienergy.com,www.onemeienergy.com,Private limited co,"Engineering, Procurement, Construction, Trading And Management",Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,CYBERNALT NIGERIA LIMITED,Shop A2 Obafemi Awolowo Way,Lagos,Nigeria,234(0)8065246990, ,www.cybernalt.com,Public limited co,Dealer And Suppliers Of Genuine Hp Products,Wholesale/retail trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,CRUMMOCK OIL AND GAS NIGERIA LIMITED,"196A, Jide Oki Street",Lagos,Nigeria,234(1)4613450,info.ng@crummock.com ; anthony.nwarache@crummock.com,www.crummocknigeria.com,Private limited co,"Crummock Oil And Gas Nigeria Limited Carry Out The Design For And Implementation Of Upgrading Of The Accommodation Modules On Live Oil Platforms And Vessels. This Includes Potable Water Pipeline Replacement, Hvac Systems Replacement, Renewal In Total Of Galleys, Hard Security Solutions (Replacement Of Doors And Windows) Full Accommodation Improvements From Design To Implementation. Although Cognl Are A New Company To Nigeria They Have Had 18 Years Of Experience In Equatorial Guinea And Angola Working Primarily For Iocs",Petroleum downstream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,UNILAG CONSULT,Commercial Avenue Ransome Kuti Junction Opp. Iternational School Akoka,Lagos,Nigeria,234(0)8181980476,uc@unilagconsult.com.ng,www.unilagconsult.com.ng,Private Limited Liability Company,Tertiary Institutions,Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,CMD LIMITED,Henry Ojogho Crescent Lekki Phase 1,Lagos,Nigeria,234(1)4544250,info@cmdconstructltd.com,www.cmdconstructltd.com,Private limited co,Engineering services,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,COLLINGWOOD INTEGRATED SERVICES LIMITED,16 Abioye Street Off Haruna College Road,Lagos,Nigeria,234(0)8065343984,seunonakade@yahoo.com; seun.onakade@collingwoodint.com, ,Private limited co,Procurement And General Services,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,KULSON CONSULTANTS LIMITED,"Daily Times Building 3, 5, 7 Kakawa Street",Lagos,Nigeria,234(0)8035350068,kulsonconsultants@yahoo.com, ,Private limited co,"We Offer Sub-Surface Geological Studies In Areas Of Biostratigraphy, Sedimentology, Sequence Stratigraphy, Geochemistry, Well-Site Operation, Training And A Whole Range Of Other Exploration And Production Type Services",Mining & Quarrying ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,EGYPRO NIGERIA LIMITED,1376A Tiamiyu Savage Street Victoria Island,Lagos,Nigeria,234(0)7064019911,george_philip@egypro.com, , ,"Telecom, Construction, Contracting, Total facility Management and electromechanical engineering services. in the African market.",Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,HEIDELBERG NIGERIA LIMITED,38/40 Association Avenue Ilupeju,Lagos,Nigeria,234(1)7746782,adedayo.fakuade@heidelberg-ng.com;  hnl@heidelberg-ng.com,www.heidelberg-ng.com,Foreign Branch,"Prepress to Postpress (Sheetfed, Digital Printing, Web, Postpress (Finishing), Second hand/Refurbished equipment, after sales support (Parts & Repairs) and Consumables (i.e. Inks & Press Room Chemicals), a concept which is unprecedented in the industry in Nigeria. ",Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,TROPIFIELD GLOBAL ENERGY LIMITED,35A Adetokunbo Ademola Street,Lagos,Nigeria,234(81)4512501,enquiries@tropifieldglobal.com,www.tropifieldglobal.com,Private limited co,"Agents & Manufacturers' Representative For Marine & Offshore Cranes, Operations & Maintenance Support Services",Mining & Quarrying ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,S&R COMPANY LTD,"1, Oyibo Adjahro Street Off Admiralty Way, Lekki Estate Phase 1",Lagos,Nigeria,234(0)8033093692, , ,Private limited co,Construction,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,CP EXPRESS LIMITED,62 Ojuelegba Road,Lagos,Nigeria,234(1)8720712,Cpexpressltd@pay-master.com, ,Private limited co,General Contracts,Wholesale/retail trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,REIGH-SHORE ENERGY SERVICES LIMITED,"Bunmi Olowude Street, Plot 1 Lekki Phase 1",Lagos,Nigeria,234(0)8166555497,info@reighshore.com,www.reighshore.com,Private limited co,"Engaged As Geological Consultant, Engaged As Geophysical Consultant, Provides Surveying Services",Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,KOJIS GLOBAL SERVICES NIGERIA LIMITED,No.3&4 Peter Chinda Street Mgbuoshimini Mile 4 Rumueme,Lagos,Nigeria,234(0)8037312361,comexenergy@yahoo.com,www.kojisglobal.net,Private limited co,Electrical And Mechanical Engineering Services,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,BENEL ENERGY RESOURCES LIMITED,6B Olajide George Street Lekki Phase 1,Lagos,Nigeria,234(0)8037403062, , ,Corporation,Oil And Gas Consulting,Petroleum downstream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,ORACLE SOFTWARE (NIGERIA) LIMITED,Heritage Place 21 Lugard Avenue,Lagos,Nigeria,234(1)4488010,temitope.onaolapo@oracle.com; ayotunde.afolabi@oracle.com,www.oracle.com/ng (Group Website),Private limited co,"Developing And Marketing Database Software And Technology, Cloud Engineered Systems And Enterprise Software Products",Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,OVAMANN PUMPS LIMITED,"Ovamann House No1, Amuwo Odofin Shalom Street, Along Okota Link Brid",Lagos,Nigeria,234(1)8048836,ovamannpumps@yahoo.com; info@ovamannpumps.com,www.ovamannpumps.com,Private limited co,Manufactures Pumps And Pumping Equipment,Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,TZONE COMMUNICATIONS LIMITED,"19,Ahmed Jimoh Street Off Ekololu Street Surulere",Lagos,Nigeria,234(0)8185727075,tzonecomm@yahoo.com,www.tzonecomms.com,Private limited co,"It&Security Solutions, Consultancy, Procurements, Maintenance And Instalation Services",Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,WEDGEWOOD INTEGRATED INVESTMENT LTD,"19,Ahmed Jimoh Street Off Ekololu Street Surulere",Lagos,Nigeria,234(0)8185727075,info@wedgewood.com.ng,www.wedgewood.com.ng,Private limited co,"Environmental Management, Soil Remediation, Procurements, Construction, Fabrication And General Oil And Gas Service Providers",Petroleum downstream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,BARCLAYS MERCANTILE LTD,"2 Seed School Road Ikote Elegushi,Lekki",Lagos,Nigeria,234(0)8179178836,claymerc@gmail.com, ,Private limited co,"Transport ,Evacaution And Treatment Of Hazardous Wastes,Civil Construction Work,Engineering And Mechanical Works, Oil And Gas Procurement Services ,Consultancy Services",Transport/storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,ERIN PETROLEUM NIGERIA LIMITED,"Plot 1649, Olosa Street Victoria Island",Lagos,Nigeria,234(1)4603357,lionel.mcbee@erinenergy.com,www.erinenergy.com (Group Website),Legal structure not ascertained,"Erin Petroleum Nigeria Ltd operates as an energy company. The Company focuses on the exploration, development, and operation of oil properties.",Petroleum downstream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,NATCOM DEVELOPMENT & INVESTMENT LTD,NECOM House 15 Marina,Lagos,Nigeria,234(0)7068355483,care@ntel.com.ng,www.ntel.com.ng,Private limited co,"Hardware ( Communications Equipment, Broadband-Based Services)",Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,NIGER-DELTA PETROLEUM RESOURCES LIMITED,15 Babatunde Jose Road Off Adetokunbo Ademola Road,Lagos,Nigeria,234(1)4619126,info@ngdelta.com; info@ascensioncsng.com,www.ngdelta.com (Group website),Public limited co,"Operating As A Petroleum Refinery, Manufactures Glycerin, Crude Or Refined: From Fats, Produces Oils, Fuel, Provides Oil And Gas Exploration Services, Engaged In Crude Petroleum Production, Engaged In Investment Advisory Service",Petroleum downstream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,SONA AGRO ALLIED FOODS LIMITED,"Km 1, Ijoko Road Sango Ota",Ogun,Nigeria,234(0)8080231649,murugesan@sonaagroalliedfoodsltd.com,www.sonaagroalliedfoodsltd.com,Private limited co,Manufacturing / Production / Fmcg; Manufactring Of Biscuits,Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,CYROU INVESTMENT VENTURES LTD,"House 20 Royal Palm Drive Osborne 2, Ikoyi",Lagos,Nigeria,234(0)8023125019,"info@cyrou.net, Ugochukwu.gouch@gmail.com",www.cyrou.net,Limited liablity company,General Contractor,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,MACANN NIGERIA LIMITED,25 Shopeju Street Oladipupo Oshodi,Lagos,Nigeria,234(0)8034024717,mac_alozie@yahoo.com, ,Limited liablity company,Steel Trading And Distribution. Chemical & Tank Logistics,Transport/storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,ROSETOP NIGERIA LIMITED,Block B3 Suite 7 Olugbede Model Market Complex,Lagos,Nigeria,234(0)8033084839,rosetopgenerators@yahoo.com; abiodun14@yahoo.com,www.rosetopng.com,Private limited co,"Rosetop Nigeria Limited Is A Nigerian Company Set Up To Provide Quality Services In The Field Of Power Generation And Distribution To Both Commercial And Residential Users Throughout The Federation. We Specialize In The Sales, Installation, Maintenance And Servicing Of Different Generating Sets As Well As Supply Of Electrical Systems",Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,EZETECH INSULATION NIGERIA LTD,34 Park Road Aba,Abia,Nigeria,234(0)8030977385,ezetechinsulation@yahoo.com, ,Private limited co,Insulation And Lagging Of Metal Work General Engineering And Maintenance Services,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,TRANS-NATIONAL HAULAGE LTD,"32B, Mainland Way Dolphin Estate",Lagos,Nigeria,234(1)2955400,info@transnationalhaulage.com; transnationalhaulage@yahoo.co,www.transnationalhaulage.com,Private limited co,Transportation Of Goods And Passangers,Transport/storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
